id,dist,mag,absmag,spect,x,y,z
7097,113.9448,9.3,4.017,F3/5 V,74.521,1.709,-86.18
7100,500.4775,9.04,0.543,F2 V,444.729,10.2,-229.324
7156,16.3917,8.49,7.417,K5 V,6.183,0.143,-15.18
7159,343.908,8.3,0.618,G5,227.922,5.27,257.481
7172,333.6559,7.95,0.334,G8 III,333.403,7.723,-10.446
7198,177.5345,7.08,0.834,B9,63.94,1.488,165.614
7199,185.7037,6.93,0.586,G8 III/IV,144.571,3.365,-116.507
7201,298.9359,8.38,1.002,B9 V,278.412,6.48,-108.663
7208,42.5257,4.61,1.467,K0 III,42.303,0.985,-4.229
7222,524.5598,8.78,0.181,K2 III,263.677,6.153,-453.431
7243,110.7154,7.42,2.199,A1 VS,60.355,1.412,-92.807
7263,312.0671,8.26,0.789,G4V?P,308.319,7.226,47.676
7264,178.3994,7.71,1.453,K0 III,33.255,0.7798,-175.2711
7266,182.1921,6.91,0.607,K0 III,181.781,4.261,11.459
7273,117.0979,9.16,3.817,G8 IV,97.62,2.292,-64.63
7294,405.1091,8.99,0.952,K7,355.77,8.384,193.573
7299,226.9028,8.63,1.851,G0,217.69,5.135,63.794
7301,4.346,8.56,10.37,M2V,3.4538,0.0811,-2.6377
7326,327.5876,9.9,2.323,F8,304.562,7.208,120.43
7327,262.5894,7.59,0.494,K0 III,261.923,6.2,-17.639
7348,213.8675,7.39,0.739,K0 III,207.069,4.916,-53.267
7383,215.2043,7.78,1.116,K0 III,171.135,4.08,-130.419
7389,503.2914,7.47,-1.039,M3 III,368.653,8.796,-342.52
7393,268.81,6.97,-0.177,K3 III,266.332,6.359,-35.856
7399,57.367,8.82,5.027,G5 V,27.606,0.66,-50.284
7407,47.0452,9.13,5.767,G5,43.538,1.041,17.794
7413,96.3772,7.86,2.94,F8,79.7781,1.9089,54.0408
7466,49.5863,7.13,3.653,F6 V,48.875,1.177,-8.284
7482,562.5696,9.45,0.699,G8 III/IV,459.964,11.107,-323.719
7535,587.9827,8.78,-0.067,K2,139.357,3.384,571.22
7558,433.5133,7.23,-0.955,K0,259.779,6.329,346.999
7564,187.4503,9.73,3.366,G5 V,126.435,3.083,-138.356
7577,219.9736,7.36,0.648,K0 III,105.572,2.578,-192.967
7591,354.5311,7.36,-0.388,K3/4 III,221.792,5.425,-276.534
7601,1391.7688,8.47,-2.248,B1.5IV,1010.897,24.777,956.292
7642,654.4854,9.37,0.291,K5,343.911,8.476,-556.781
7662,358.1425,6.99,-0.78,K 0 III,201.71,4.984,295.896
7684,11.5207,8.2,7.893,K2,8.028,0.199,8.261
7687,147.0493,8.36,2.523,A0,104.907,2.601,103.011
7707,46.8732,8.22,4.865,G0,24.614,0.612,39.886
7713,117.2887,5.55,0.204,K0,114.062,2.837,27.174
7734,236.4686,9.91,3.041,A9/F0 V,204.805,5.109,-118.094
7740,435.5535,9.67,1.475,F3/5 V,402.245,10.037,-166.748
7743,274.8377,8.6,1.405,K1 III,264.931,6.614,-72.825
7744,785.1909,10.07,0.595,G5,707.8,17.671,339.457
7758,127.576,10.15,4.621,G5,102.151,2.556,-76.383
7784,120.5909,7.75,2.343,F2,114.7564,2.8754,36.9446
7804,295.9566,9.21,1.854,A0,45.919,1.154,292.37
7810,456.0649,9.66,1.365,G5 V,429.316,10.804,-153.514
7850,426.0686,8.47,0.323,A0,290.01,7.33,312.049
7889,151.1329,9.37,3.473,F6 V,91.303,2.322,-120.414
7918,128.0211,9.99,4.454,G5/6 V,46.798,1.195,-119.155
7925,101.6935,9.44,4.404,G0,19.853,0.507,99.735
7953,38.8298,7.51,4.564,G0 V,28.958,0.743,-25.858
7959,346.4491,8.91,1.212,K0,338.09,8.676,75.147
7993,37.4562,7.45,4.582,F8,35.563,0.918,11.721
7996,158.8865,9.57,3.565,G0,153.8211,3.9701,-39.6015
8000,76.6049,8.99,4.569,F8 V,27.679,0.715,-71.426
8018,37.541,8.58,5.707,K0...,35.676,0.922,11.648
8049,265.8435,6.9,-0.223,K5,241.693,6.271,110.535
8055,156.3355,7.55,1.58,A3,101.2439,2.6293,119.0954
8085,191.4022,7.93,1.52,A3,135.9096,3.5419,134.7247
8101,431.1148,9.71,1.537,G8 IV/V,249.402,6.512,-351.591
8118,1745.5321,9.57,-1.64,M1/2,1152.145,30.173,-1310.928
8119,300.5479,8.55,1.16,K3 III,233.035,6.105,-189.701
8122,312.6464,6.62,-0.855,K5III,275.243,7.218,148.111
8138,288.2302,7.89,0.591,G5,276.334,7.257,81.631
8189,209.0469,7.51,0.909,K 1 III-IV,189.523,5.008,88.071
8193,2007.9764,7.36,-4.154,O6F,890.005,23.525,1799.808
8196,673.5123,8.66,-0.482,A2,402.585,10.645,539.843
8212,230.7228,6.65,-0.165,G5,175.594,4.652,149.593
8213,627.2075,8.51,-0.477,K3 III,64.469,1.708,-623.883
8224,85.0693,9.67,5.021,G3 V,72.551,1.927,-44.378
8282,86.8056,7.8,3.107,F5,85.53,2.29,14.648
8284,299.3767,8.21,0.829,K1 III,299.269,8.012,0.634
8300,228.5324,7.9,1.105,B9 V,199.514,5.356,-111.322
8346,349.8655,8.94,1.22,K0,12.88,0.348,349.628
8364,224.5599,9.82,3.063,F2 V,205.799,5.565,-89.682
8397,127.8609,8.69,3.156,F6/7 V,127.7448,3.4675,-4.2107
8421,1063.4556,8.57,-1.564,M1 III,893.41,24.318,-576.338
8457,179.4241,8.89,2.621,F5 IV/V,101.592,2.774,-147.866
8473,21.4777,5.98,4.32,G 5 V,11.238,0.307,18.3
8485,237.2965,7.92,1.044,F3 IV,103.089,2.826,-213.715
8489,456.8548,7.6,-0.699,M3/4 III,448.626,12.301,-85.437
8526,268.3665,8.22,1.076,K1 III,268.202,7.387,-5.799
8532,17.4729,12.17,10.958,M4,7.1488,0.1976,-15.9425
8542,26.1818,5.7,3.61,F7 V,17.144,0.473,-19.782
8558,124.161,8.75,3.28,F6/7 V,121.394,3.355,-25.851
8564,116.8661,6.93,1.592,K0,88.302,2.442,76.515
8566,200.3211,7.97,1.461,F0,98.735,2.731,174.277
8578,368.1184,8.06,0.23,K2,134.05,3.713,342.823
8604,282.9374,10.13,2.872,F8,257.152,7.142,-117.793
8694,135.8158,7.31,1.645,F2 IV,129.09,3.615,-42.056
8711,110.507,8.35,3.133,G1V,81.1115,2.2773,75.0155
8727,293.5167,5.57,-1.768,B9III,127.715,3.591,264.25
8741,281.036,9.85,2.606,F6 V,75.541,2.126,-270.685
8745,511.6066,9.16,0.615,G8 III,489.738,13.79,-147.337
8753,945.1612,9.03,-0.848,K1/2 (III),569.467,16.053,-754.175
8775,143.7255,10.07,4.282,F5,103.992,2.938,-99.166
8799,731.7001,9.76,0.438,M3,651.165,18.439,333.21
8842,170.8507,9.35,3.187,F2 V,158.897,4.523,-62.621
8850,80.637,10.95,6.417,K1,80.188,2.285,8.184
8890,161.9816,8.87,2.823,F8,116.899,3.35,112.078
8928,229.478,6.68,-0.124,G9III,201.484,5.797,109.685
8932,137.9037,9.69,3.992,F6 V,92.977,2.676,-101.811
8939,426.3302,8.05,-0.099,A0,235.1203,6.7704,355.571
8948,307.6696,10.3,2.86,F5,278.053,8.014,-131.464
8964,13.7662,6.07,5.376,K0V,12.033,0.347,6.678
8993,368.4304,8.51,0.678,K0,306.552,8.886,204.177
8997,263.9051,7.71,0.603,G8 III,213.184,6.185,-155.435
9018,146.6202,8.56,2.729,F7 V,133.234,3.873,-61.084
9031,701.8459,8.26,-0.971,K0,237.995,6.926,660.226
9078,912.6292,8.62,-1.181,B9,505.824,14.785,759.483
9162,126.8509,9.83,4.314,G2/3 V,118.301,3.489,-45.65
9176,87.5624,9.84,5.128,G0,85.016,2.513,-20.811
9184,165.2365,9.74,3.649,F8,162.62,4.81,28.889
9187,94.462,8.21,3.334,F7/8 V,94.149,2.787,-7.165
9188,239.3092,8.72,1.825,F 4 IV WLS,219.375,6.495,95.401
9189,780.093,8.03,-1.431,K5P BA,259.139,7.677,-735.754
9209,1457.4004,9,-1.818,F5,1037.021,30.775,1023.55
9254,39.7412,6.19,3.194,F2 IV,36.537,1.09,-15.597
9264,319.3287,8.22,0.699,G5,298.856,8.927,112.143
9265,275.0813,7.93,0.733,K0,235.363,7.032,142.214
9274,212.6122,10.18,3.542,F5 V,147.9896,4.4282,-152.5892
9296,151.8953,8.98,3.072,F6 V,151.747,4.552,4.933
9297,540.0663,9.13,0.468,K0,351.431,10.542,409.947
9321,335.0084,6.91,-0.715,K0 III,260.6825,7.8373,-210.2713
9325,406.3863,8.79,0.745,K3 III,232.053,6.978,-333.545
9334,52.5113,8.23,4.629,G1 V,52.382,1.577,-3.321
9368,254.2368,10.24,3.214,F2/3 V,218.725,6.615,-129.429
9377,349.5705,8.83,1.112,G5,274.577,8.312,216.19
9385,262.5499,7.62,0.524,G8 III,188.8234,5.7182,-182.3333
9439,301.6991,8.96,1.562,F3 IV/V,229.601,7.007,-195.593
9442,945.5159,10.41,0.532,B8,391.335,11.944,860.648
9445,729.5223,8.97,-0.345,B8,428.862,13.093,590.008
9465,58.195,9.61,5.786,G5,48.855,1.495,31.585
9501,153.7249,8.29,2.356,F0,141.6,4.347,59.681
9511,587.1055,8.3,-0.544,M3 III,584.331,17.956,54.109
9513,180.3919,8.26,1.979,F5,170.666,5.247,-58.196
9532,141.1774,7.44,1.691,A5,140.095,4.323,16.901
9561,335.2294,9.52,1.893,A 0 V,155.274,4.806,297.062
9578,165.1299,8.2,2.111,A3,13.223,0.41,164.599
9596,89.5921,8.68,3.919,F5 V,86.1437,2.68,-24.4694
9601,236.45,8.65,1.781,A1 V,203.505,6.333,-120.226
9609,230.6165,10.52,3.706,G0,212.124,6.605,-90.243
9611,158.7302,8.41,2.407,F3 V,125.1407,3.8989,-97.5697
9613,172.9696,9.18,2.99,F2,167.132,5.208,44.254
9636,187.0255,8.42,2.06,A3,55.355,1.728,178.637
9657,891.8325,8.86,-0.891,M5,731.491,22.891,509.668
9676,269.4649,7.92,0.767,K0,184.518,5.785,196.293
9715,201.4439,8.85,2.329,A3,200.165,6.299,21.771
9717,216.8459,9.31,2.629,A9 V,108.137,3.404,-187.928
9718,237.8739,10.28,3.398,F3 V,220.4,6.939,-89.216
9726,83.8836,7.56,2.942,F2 V,19.244,0.607,-81.644
9735,172.6381,7.88,1.694,F2,49.843,1.573,165.279
9744,599.9033,7.99,-0.9,K0,561.428,17.745,210.637
9763,57.9071,8.23,4.416,F8/G0 V,43.086,1.365,-38.664
9800,284.0741,8.52,1.253,K1 III,252.083,8.007,-130.721
9835,64.0664,9.14,5.107,G5,59.795,1.906,22.923
9838,102.903,6.2,1.138,A2 IV/V,98.151,3.129,-30.75
9842,165.8375,7.64,1.542,F5,164.257,5.238,22.23
9868,101.4591,8.95,3.919,G3 V,101.364,3.24,2.948
9927,553.4696,7.48,-1.235,K5 III,302.605,9.731,-463.319
9941,49.4732,7.06,3.588,F5 V,44.684,1.439,-21.187
9942,129.3188,7.33,1.772,K1IV,115.722,3.726,57.602
9949,599.131,8.98,0.092,G5 III,587.752,18.937,-114.662
9963,155.8243,8.24,2.277,A5/7MA7-F2,152.555,4.919,-31.367
10022,103.1811,8.53,3.462,K0 V,78.4426,2.5416,-66.9825
10031,333.9378,8.4,0.782,G8 III,72.272,2.344,-326.015
10067,120.8518,7.48,2.069,F5 IV/V,67.523,2.201,-100.204
10090,859.6448,8.46,-1.212,K0,820.305,26.81,255.676
10119,474.7479,9.29,0.908,K0,385.106,12.641,277.343
10121,160.7077,8.57,2.54,A5,146.366,4.805,66.188
10154,32.7949,8.7,6.121,K0 V,29.985,0.987,-13.244
10160,97.2704,8.5,3.56,F5,82.437,2.715,51.558
10204,114.6912,8.37,3.072,F7 V,56.199,1.859,-99.962
10222,162.4582,6.87,0.816,G5,138.192,4.576,85.292
10253,565.0689,7.5,-1.261,M1 III,262.391,8.716,-500.378
10263,284.0755,7.39,0.123,B9 IV,19.614,0.652,-283.397
10272,385.4855,7.56,-0.37,G5,233.08,7.756,306.941
10274,100.8288,8.19,3.172,F8/G0 V,71.108,2.366,-71.445
10278,136.1326,8.37,2.7,F0,80.879,2.692,109.469
10288,179.5801,7.39,1.119,K0,137.332,4.573,115.62
10293,102.1023,6.73,1.685,G5,78.002,2.5986,65.8319
10319,377.1983,8.66,0.777,G3 III,147.934,4.941,-346.943
10337,263.6463,8.25,1.145,A0/1 IV,263.451,8.816,5.035
10344,319.379,8.47,0.948,K0 III,316.154,10.584,-44.015
10351,106.4582,8.01,2.874,F5,82.647,2.768,67.047
10362,145.7065,6.83,1.013,K1/2 III,59.388,1.992,-133.039
10363,1080.0573,9.06,-1.107,M2 (III),599.718,20.113,-898.03
10403,350.6993,8.79,1.065,K2 III,241.07,8.114,-254.577
10415,119.6505,7.44,2.05,F5,95.27,3.21,72.316
10447,218.6198,6.43,-0.268,Ap Si,218.279,7.37,-9.722
10518,85.5455,5.93,1.269,A1 V,78.983,2.683,-32.749
10528,197.0832,8.85,2.377,K0 III,196.0671,6.6729,-18.8412
10536,273.9615,9.86,2.672,A2,254.318,8.661,101.499
10542,345.6639,8.55,0.857,K0 III,338.967,11.551,-66.72
10589,149.7796,7.66,1.783,A3,116.788,4.002,93.693
10613,48.819,7.82,4.377,G0,27.581,0.947,40.27
10636,100.9613,9.08,4.059,G5 V,100.54,3.461,-8.545
10669,187.9732,10.1,3.73,F8,139.27,4.81,-126.154
10675,346.4858,8.21,0.512,K0/1 III,216.707,7.487,-270.249
10768,102.6636,8.85,3.793,G2/5 (V) + G0/3,99.454,3.467,-25.231
10771,284.7786,7.58,0.307,K1 IV,269.6054,9.4024,-91.2315
10772,413.6033,7.79,-0.293,K3 III,84.451,2.945,-404.879
10786,86.489,7.85,3.165,F5/6 V,85.688,2.994,-11.356
10787,108.9253,7.18,1.994,A3 V,21.5195,0.7516,-106.7757
10794,233.1926,7.54,0.701,F2,202.1573,7.0709,116.023
10798,169.0164,9.72,3.58,F3/5 V,130.127,4.552,-107.763
10816,129.2283,7.12,1.563,A5,110.246,3.864,67.312
10821,237.911,9.77,2.888,A8/9 V,205.845,7.217,-119.069
10825,389.244,8.84,0.889,K0 III,273.227,9.583,-277.067
10854,97.3652,5.67,0.728,K1 III,81.114,2.853,-53.781
10880,97.8365,8.15,3.197,F8,57.752,2.036,78.946
10884,851.2241,9.61,-0.04,G5,741.017,26.147,-418.081
10902,297.6937,8.19,0.821,K0 III,296.409,10.476,25.569
10982,189.979,7.27,0.876,A3,162.09,5.774,98.921
10989,302.7127,8.51,1.105,A0,97.695,3.483,286.494
11018,297.3269,8.36,0.994,K1 IIICNII,152.756,5.465,-255.027
11019,144.2842,10,4.204,G0,113.187,4.05,-89.387
11022,353.3431,8.74,0.999,K2 III,120.45,4.311,-332.151
11025,361.3087,6.18,-1.609,K2 IIICNIVp,360.748,12.915,-15.431
11050,108.2332,10.26,5.088,G0,78.268,2.808,-74.704
11063,330.0894,10.16,2.567,F5 V,213.265,7.659,-251.83
11064,295.5363,8.31,0.957,K0,256.464,9.211,146.571
11086,318.3193,8.58,1.066,G5,235.572,8.478,213.918
11124,27.3099,7.04,4.858,G2/3 V,26.384,0.953,-6.987
11142,326.6002,8.81,1.24,A2,268.999,9.726,184.966
11159,110.9698,5.99,0.764,K1 II,109.585,3.967,-17.023
11193,190.6389,8.22,1.819,K1 III,160.317,5.816,-102.993
11242,96.0085,9.86,4.948,K0 V,70.234,2.561,-65.409
11269,300.7657,8,0.609,K1 III,300.023,10.961,18.05
11279,107.2999,9.4,4.247,G0,99.473,3.638,40.064
11287,313.5071,9.1,1.619,K1 IV,295.827,10.829,-103.227
11289,29.7442,2.07,-0.297,B8P,25.975,0.951,14.461
11321,273.9501,8.11,0.922,A0,175.074,6.423,210.61
11333,461.7979,8.89,0.568,K1 III,250.024,9.183,-388.151
11349,231.865,9.43,2.604,F2 V,144.556,5.315,-181.209
11356,38.4045,7.59,4.668,G2V,38.123,1.403,4.425
11362,426.3182,8.72,0.571,A0,316.811,11.664,285.03
11371,374.7401,9.86,1.991,A2 IV/V,268.137,9.881,-261.601
11384,515.8962,9.23,0.667,K0 III,307.069,11.325,-414.402
11390,181.6662,9.5,3.204,F8/G III/IV + F,157.112,5.797,-91.021
11393,21.7436,10.73,9.043,M0,20.732,0.765,6.511
11399,145.2335,7.59,1.78,F3/5 V,132.49,4.894,-59.289
11419,85.9043,7.41,2.74,F8,70.377,2.603,49.192
11448,100.6682,9.26,4.246,G3/5 IV/V,40.091,1.487,-92.329
11454,77.6221,7.78,3.33,F5,47.396,1.759,61.447
11476,531.9663,7.76,-0.869,M0 III,527.868,19.621,-62.915
11489,150.3637,8.94,3.054,F5,140.957,5.243,52.086
11490,350.7535,8.95,1.225,F2,343.869,12.797,67.957
11522,348.7358,6.41,-1.302,G3II,157.1063,5.8623,311.2876
11536,433.1814,6.11,-2.073,M0/1 IIICNVP,412.666,15.417,-130.824
11585,122.3908,7.76,2.321,F2,73.171,2.744,98.071
11662,279.5617,7.38,0.148,K3 III,75.885,2.864,-269.05
11717,32.6066,6.21,3.643,F 7 V,26.149,0.991,19.453
11764,182.5093,7.05,0.744,K0 III,182.24,6.936,-7.078
11782,196.5246,7.44,0.973,A0,53.422,2.037,189.113
11802,212.6572,8.5,1.862,F2 III/IV,129.869,4.96,-168.323
11822,222.3134,7.84,1.105,K0,215.418,8.242,54.317
11833,173.1588,7.88,1.688,F3 V,142.095,5.44,-98.81
11839,458.6934,9.1,0.792,K0 III,180.864,6.932,-421.473
11842,148.8228,8.65,2.787,F3 V,119.166,4.568,-89.032
11874,141.7756,7.81,2.052,F5 IV,96.5093,3.7106,-103.7902
11884,91.228,7.43,2.629,F0,90.269,3.473,12.731
11894,425.5375,8.76,0.615,G8 IV,421.19,16.215,-58.466
11910,202.5526,7.58,1.047,G5,153.123,5.903,132.462
11911,245.2706,9.55,2.602,F5 V,121.563,4.687,-212.975
11916,326.7203,6.82,-0.751,K5,248.276,9.574,212.164
11935,56.6389,8.41,4.644,G2V,3.171,0.122,56.55
11953,242.6098,10.24,3.315,F0,218.725,8.464,-104.629
11961,137.0777,6.24,0.555,K0III,123.67,4.788,58.934
11963,179.9694,7.31,1.034,K2/3 III,179.8216,6.9637,2.175
11979,257.1742,10.52,3.469,F5,188.194,7.297,-175.124
11983,588.8844,9.27,0.42,K1 III,477.15,18.504,-344.631
11997,497.5297,7.13,-1.354,M2 III,460.368,17.875,-187.822
12028,1011.8823,9.14,-0.886,K1 III,907.048,35.328,-447.127
12052,77.4129,8.48,4.036,G0,75.43,2.945,17.156
12069,36.3662,8.57,5.767,G5,14.515,0.567,33.339
12119,178.6327,7.21,0.95,K0 III,166.408,6.529,-64.616
12123,1151.5095,9.05,-1.256,K5,949.759,37.282,650.033
12127,55.3106,7.72,4.006,G0 V,42.5,1.669,-35.358
12133,107.8218,8.03,2.866,A3,69.457,2.729,82.424
12141,113.4581,6.47,1.196,A 4 VM,99.869,3.925,53.698
12194,201.9182,6.32,-0.206,G8 III + A/F,118.5873,4.6795,-163.3596
12195,92.3498,5.57,0.743,G9III,87.655,3.459,28.862
12198,137.0144,7.78,2.096,F3 IV/V,112.022,4.423,-78.768
12199,60.31,11.65,7.748,M1,53.3806,2.1082,27.9893
12205,315.3653,10.37,2.876,F2,287.122,11.341,-129.953
12206,84.758,8.58,3.939,G5,83.443,3.296,14.499
12211,288.9896,9.23,1.926,F5,266.465,10.531,111.357
12216,128.3819,9.2,3.657,G8 V,65.53,2.591,-110.368
12225,59.8731,6.93,3.044,G5,45.259,1.79,39.156
12231,185.8306,9.32,2.974,F6 V,163.445,6.469,-88.186
12239,110.3329,7.11,1.896,F5,103.647,4.105,37.6
12260,618.1675,9.79,0.834,K1,495.56,19.675,-369.005
12278,419.78,8.21,0.095,K3 III,266.1927,10.5832,-324.4145
12289,410.4491,8.42,0.354,K0/2,263.548,10.489,-314.485
12326,390.667,7.05,-0.909,B5 V,250.044,9.981,-299.998
12344,108.2892,9.26,4.087,G3 V,84.927,3.394,-67.1
12357,135.4423,8.77,3.111,G5,96.159,3.85,95.306
12359,16.7842,2.28,1.155,F2III-IV,8.6,0.345,14.41
12370,209.8122,9.25,2.641,G0,195.641,7.845,75.393
12377,250.3012,9.3,2.308,K2 III,213.297,8.559,-130.697
12406,179.0958,9.9,3.635,F8,132.454,5.329,120.428
12408,177.0986,9.89,3.649,F3/5 V,176.94,7.119,-2.325
12449,55.2783,9.33,5.617,G0,46.596,1.881,29.682
12480,43.903,7.78,4.568,G0,39.665,1.604,18.75
12494,57.4524,7.02,3.223,K0,24.196,0.98,52.1
12534,409.861,8.89,0.827,G8 III,210.55,8.557,-351.542
12542,183.7883,9.6,3.278,F6 V,136.712,5.562,-122.707
12548,51.6308,7.07,3.505,G 2 III,49.191,2.002,15.555
12565,107.8644,6.01,0.846,A 7 IV,19.243,0.784,106.131
12586,77.4593,5.42,0.975,F3 V,68.343,2.79,-36.351
12635,219.7223,8.24,1.531,B 5 VN,114.166,4.679,187.676
12638,75.548,9.11,4.719,G8/K0 V,56.93,2.334,-49.608
12648,247.7524,8.97,2,F0,239.748,9.837,61.687
12662,133.2281,8.59,2.967,F3/5 V,133.116,5.468,0.167
12664,44.2319,3.88,0.651,K0 III,30.84,1.267,-31.682
12714,145.9918,7.17,1.348,B9,100.6153,4.1554,105.7018
12723,170.0053,7.27,1.118,K1/2 III,169.82,7.019,3.691
12726,97.2887,7.94,3,G3V,91.846,3.797,31.86
12728,321.9315,9.59,2.051,G0,314.587,13.006,-67.127
12767,429.9514,7.94,-0.227,K2/3 III,422.809,17.549,-76.046
12775,62.4476,8.52,4.542,G3 V,51.659,2.145,-35.02
12786,170.1896,7.59,1.435,G4IV,160.2307,6.6572,56.9756
12813,301.4233,9.17,1.774,K1 III,228.495,9.514,-196.356
12853,217.4454,8.08,1.393,K1 III,88.263,3.687,-198.692
12869,425.5319,9.8,1.655,F5/6 V,293.332,12.271,-308.031
12875,109.2342,8.92,3.728,F5 V,101.627,4.254,-39.825
12902,252.4418,9.91,2.899,F0 V,156.193,6.55,-198.212
12904,4638.983,9.42,-3.912,M1EPIB+B,2128.112,89.252,4121.084
12908,478.1479,8.84,0.442,K0,426.856,17.904,214.707
12909,756.8044,10.15,0.755,M5,470.017,19.718,592.831
12980,234.2483,8.37,1.522,G8 III,130.223,5.49,-194.638
12988,1304.4172,9.33,-1.247,K2/3,1104.273,46.584,-692.759
13024,751.9513,9.35,-0.031,B8,406.317,17.186,632.488
13026,331.9692,7.4,-0.205,M2 III,147.526,6.241,-297.322
13032,129.9191,8.35,2.782,F3/5 V,103.2347,4.3691,-78.7564
13084,164.0657,9.59,3.515,F2 V,163.58,6.948,-10.526
13089,53.9104,9.53,5.872,K1/2 V,45.7643,1.9436,-28.4285
13135,361.016,10.05,2.262,F8,290.04,12.374,214.608
13192,151.2294,8.48,2.582,G0,142.529,6.103,50.186
13194,78.8815,8.57,4.085,G3 V,59.575,2.551,-51.64
13198,87.8374,8.43,3.712,K0 IV,87.132,3.732,-10.463
13225,349.443,8.45,0.733,G5,207.535,8.909,280.999
13227,57.3267,8.84,5.048,K1 V,47.6,2.044,-31.881
13259,70.2634,8.64,4.406,G5,69.436,2.989,10.329
13262,165.1518,8.42,2.331,F5,161.734,6.965,32.689
13265,135.3727,6.34,0.682,A6 V,62.875,2.709,-119.855
13272,402.8845,7.93,-0.096,K0,250.992,10.82,314.963
13273,176.3038,8.36,2.129,K0,171.824,7.407,38.792
13280,51.1803,8.32,4.774,G2/3 V,32.684,1.41,-39.36
13332,360.0038,7.77,-0.012,K0 III,358.388,15.517,30.328
13334,352.2559,6.84,-0.894,K5/M0 III,351.575,15.223,-15.741
13370,116.8588,8.78,3.442,K1 IV/V,23.095,1.002,-114.549
13381,204.4452,7.19,0.637,K1 II,145.267,6.308,-143.721
13389,402.515,8.5,0.476,K1/2 III,401.073,17.427,29.242
13394,125.3133,8.82,3.33,F8,123.795,5.382,18.689
13397,145.1896,9.04,3.23,G5,105.325,4.581,99.829
13410,266.4961,7.93,0.802,K0 III,111.0133,4.8314,-242.2247
13429,128.0965,7.66,2.122,A2 V,115.146,5.02,-55.902
13456,3141.6879,10.07,-2.416,Gp...,2758.796,120.555,-1498.237
13481,888.2938,9.03,-0.713,K0,637.193,27.897,618.283
13492,80.9488,5.29,0.749,K1/2 III,10.942,0.479,-80.204
13493,90.4224,5.54,0.759,B8V,88.632,3.884,17.479
13501,102.9642,8.13,3.067,F3 V,46.225,2.027,-91.983
13519,149.7006,7.51,1.634,A3+...,103.155,4.528,108.391
13522,461.6799,9.08,0.758,G8 III/IV,99.983,4.389,-450.702
13525,88.7081,7.1,2.36,F3 IV,87.538,3.843,-13.837
13545,95.423,7.88,2.982,F5 V,18.187,0.8,-93.67
13551,288.898,9.4,2.096,F8,20.017,0.881,288.202
13552,242.2379,9.06,2.139,A0,201.711,8.877,133.839
13560,74.6826,10.65,6.284,K8,58.46,2.575,46.404
13564,167.8811,8.38,2.255,F5,17.089,0.753,167.007
13567,483.8965,7.77,-0.654,M1,437.426,19.273,206.017
13599,323.2073,8.5,0.953,K0,204.048,9.008,250.492
13601,1449.3836,8.61,-2.196,G5,981.83,43.348,1065.29
13603,90.595,10.05,5.264,G0,79.661,3.517,-43.003
13617,271.2826,8.71,1.543,F0,208.676,9.221,173.1
13631,234.9407,9.37,2.515,F0 V,226.525,10.02,-61.508
13635,266.3242,6.97,-0.157,K3 III,53.951,2.387,-260.791
13661,160.9477,8.56,2.527,F5 V,105.183,4.664,-121.733
13691,513.2161,9.34,0.788,G8 V,428.621,19.031,-281.625
13695,205.7096,9.47,2.904,F7 V,193.133,8.579,-70.301
13697,182.1419,8.11,1.808,K0,77.916,3.461,164.599
13745,314.0084,8.91,1.425,F 0 III,283.075,12.628,135.316
13766,871.8416,7.83,-1.872,G 8 III,435.143,19.446,755.235
13806,364.2242,8.95,1.143,K0,229.551,10.295,282.594
13811,457.0386,7.2,-1.1,B9,279.493,12.538,361.401
13844,171.6901,9.37,3.196,F2/3 V,56.302,2.532,-162.176
13869,58.5785,5.84,2.001,K0 III,58.274,2.624,-5.359
13877,459.097,5.01,-3.3,F2II,318.176,14.338,330.649
13909,225.0453,9.81,3.049,F3 V,207.297,9.361,-87.097
13918,531.9218,9.27,0.641,K0,503.476,22.746,170.105
13932,227.203,9.5,2.718,F3/5 V,151.45,6.848,-169.225
13973,196.3268,9.32,2.855,F5 V,142.21,6.445,-135.199
13974,103.4126,8.38,3.307,F7 V,101.129,4.585,-21.122
13975,69.1885,8.92,4.72,G2 V,67.069,3.041,-16.719
13996,92.7416,7.74,2.904,F,48.422,2.199,79.066
14013,256.0792,8.6,1.558,K0 IV,254.395,11.569,-26.944
14034,1367.4407,9.49,-1.19,K2 (III),1177.26,53.602,-693.599
14042,132.0173,8.35,2.747,F7 V,127.707,5.821,-32.948
14051,335.3826,7.11,-0.518,M4,294.006,13.41,160.817
14074,260.9291,9.87,2.787,F2 V,73.379,3.351,-250.376
14090,211.4568,8.98,2.354,G0,205.318,9.39,49.704
14112,484.8471,7.75,-0.678,K0,298.773,13.676,381.608
14121,82.3344,8.24,3.662,F6V,79.359,3.636,21.631
14123,179.5332,6.74,0.469,B 7 IV,97.243,4.456,150.851
14179,326.8383,6.83,-0.742,K4III,273.413,12.583,178.635
14223,143.0836,7.7,1.922,A0,87.373,4.033,113.237
14232,441.2004,6.7,-1.523,B1V,222.537,10.278,380.827
14265,382.2263,8.67,0.758,K0 III,287.641,13.327,-251.36
14278,88.4233,9.94,5.207,G8 V,57.62,2.673,-67.018
14287,172.8186,8.73,2.542,F7 IV,76.666,3.559,-154.842
14289,1388.8516,9.63,-1.083,M0,1327.835,61.663,402.443
